"punto_de_venta","fecha","mes","anio","num_ventas","sku","marca","gamma","costo_promedio","zona","estado","ciudad","latitud","longitud"
"cei bodega aurrera cantil","16/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","16/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","16/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","17/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","20/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","21/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","22/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","23/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","23/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","27/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","28/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","28/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","29/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","30/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","30/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","03/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","04/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","14/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","17/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","17/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","18/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","24/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","25/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","27/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","27/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","28/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","29/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","31/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","31/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","01/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","02/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","06/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","10/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","18/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","18/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","20/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","23/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","04/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","05/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","07/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","08/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","14/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera cantil","17/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.33075,-99.15444
"cei bodega aurrera la viga","16/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.41416,-99.12766
"cei bodega aurrera la viga","21/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.41416,-99.12766
"cei bodega la virgen","24/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.32274,-99.10666
"cei bodega la virgen","27/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.32274,-99.10666
"cei bodega la virgen","28/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.32274,-99.10666
"cei bodega la virgen","06/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","cdmx","cdmx",19.32274,-99.10666
"cei carr fed mex cuau df mex","05/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","07/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","08/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","14/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","16/06/2019","6",2019,1,"N.A5054SD","zte","baja",617.1134917,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","16/06/2019","6",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","16/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","16/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","17/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","17/06/2019","6",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","20/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","30/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","30/06/2019","6",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","01/07/2019","7",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","01/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","02/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","05/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","05/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","05/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","14/07/2019","7",2019,1,"N.A5054SD","zte","baja",617.1134917,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","18/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","22/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","29/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","02/08/2019","8",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","10/08/2019","8",2019,1,"N.A5054SD","zte","baja",617.1134917,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","13/08/2019","8",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","28/08/2019","8",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","09/09/2019","9",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","09/09/2019","9",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","12/10/2019","10",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","14/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","27/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","27/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","09/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","14/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","19/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei carr fed mex cuau df mex","10/02/2020","2",2020,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ixtapaluca",19.29662,-98.88008
"cei cen plaza las americas mex","02/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","03/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","10/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","11/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","12/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","13/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","16/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","20/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","23/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","02/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","09/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","09/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","08/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","12/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","13/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","21/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","08/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","15/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","23/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","27/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","30/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza las americas mex","03/12/2019","12",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","ecatepec",19.58254,-99.02259
"cei cen plaza sendero toluca aleman 55 tol","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","04/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","07/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","08/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","10/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","15/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","20/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","21/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","22/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","27/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","28/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","28/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","30/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","01/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","01/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","01/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","14/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","16/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","17/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","18/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","19/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","20/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","29/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","02/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","03/08/2019","8",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","03/08/2019","8",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","18/08/2019","8",2019,1,"N.ALU5DR","zte","baja",1139.62,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","27/09/2019","9",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","10/02/2020","2",2020,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen plaza sendero toluca aleman 55 tol","11/02/2020","2",2020,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","lerma",19.28929,-99.55413
"cei cen power center tecamac mex","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","02/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","03/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","03/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","04/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","06/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","06/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","09/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","10/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","10/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","10/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","10/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","11/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","12/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","12/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","13/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","14/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","15/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","24/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","26/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","28/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","29/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","29/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","01/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","15/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","24/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
"cei cen power center tecamac mex","05/08/2019","8",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","azcatepec",19.69749,-98.98001
